date,area,district,mail_type,pct_on_time,area_average,nat_average
2020-03-14,Southern,Rio Grande,periodical,86.81,84.91833333333334,85.62552238805971
2020-03-21,Southern,Rio Grande,first class,93.17,93.5175,92.48880597014926
2020-03-21,Southern,Rio Grande,marketing,94.06,93.13083333333333,91.89955223880597
2020-03-21,Southern,Rio Grande,periodical,87.05,86.74416666666667,85.31238805970149
2020-03-28,Southern,Rio Grande,first class,93.08,93.28166666666667,92.28328358208955
2020-03-28,Southern,Rio Grande,marketing,96.19,94.72333333333333,92.68477611940298
2020-03-28,Southern,Rio Grande,periodical,91.16,84.67750000000001,84.20388059701493
2020-04-01,Southern,Rio Grande,first class,93.15,93.57333333333334,92.44791044776119
2020-04-01,Southern,Rio Grande,marketing,93.99,91.79916666666666,89.53373134328358
2020-04-01,Southern,Rio Grande,periodical,93.87,84.855,82.98134328358209
2020-04-04,Southern,Rio Grande,first class,93.58,92.86166666666666,91.08268656716417
2020-04-04,Southern,Rio Grande,marketing,95.67,94.24666666666667,88.09537313432836
2020-04-04,Southern,Rio Grande,periodical,91.16,86.72416666666666,81.46358208955223
2020-04-11,Southern,Rio Grande,first class,92.13,91.51416666666667,88.87402985074627
2020-04-11,Southern,Rio Grande,marketing,94.48,93.61916666666667,87.90641791044776
2020-04-11,Southern,Rio Grande,periodical,83.47,80.02166666666666,76.45507462686567
2020-04-18,Southern,Rio Grande,first class,92.58,93.03166666666667,90.52313432835821
2020-04-18,Southern,Rio Grande,marketing,94.98,93.52583333333334,88.38283582089552
2020-04-18,Southern,Rio Grande,periodical,90.58,86.2225,77.98447761194029
2020-04-25,Southern,Rio Grande,first class,92.25,92.22333333333333,89.73597014925373
2020-04-25,Southern,Rio Grande,marketing,94.2,91.86583333333334,87.3144776119403
2020-04-25,Southern,Rio Grande,periodical,86.65,82.37916666666666,74.06
2020-05-02,Southern,Rio Grande,first class,91.45,91.68833333333333,89.182089552238807
2020-05-02,Southern,Rio Grande,marketing,92.74,91.30833333333334,86.49776119402985
2020-05-02,Southern,Rio Grande,periodical,84.17,78.53833333333334,73.19462686567164
2020-05-09,Southern,Rio Grande,first class,91.21,90.96583333333334,89.02462686567164
2020-05-09,Southern,Rio Grande,marketing,93.44,89.72749999999999,87.77477611940299
2020-05-09,Southern,Rio Grande,periodical,83.51,71.485,69.31626865671642
2020-05-16,Southern,Rio Grande,first class,92.63,92.17999999999999,90.94850746268656
2020-05-16,Southern,Rio Grande,marketing,94.43,90.4,89.65597014925373
2020-05-16,Southern,Rio Grande,periodical,83.6,78.25333333333333,73.81582089552239
2020-05-23,Southern,Rio Grande,first class,93.03,92.94666666666666,91.81462686567164
2020-05-23,Southern,Rio Grande,marketing,91.99,89.075,89.30164179104477
2020-05-23,Southern,Rio Grande,periodical,83.35,79.9625,76.63716417910447
2020-05-30,Southern,Rio Grande,first class,92.14,91.40416666666667,89.82761194029851
2020-05-30,Southern,Rio Grande,marketing,93.76,90.705,90.110597014925375
2020-05-30,Southern,Rio Grande,periodical,85.73,78.88250000000001,76.74104477611941
2020-06-06,Southern,Rio Grande,first class,91.71,90.92833333333333,90.2844776119403
2020-06-06,Southern,Rio Grande,marketing,92.8,89.43166666666667,89.28955223880597
2020-06-06,Southern,Rio Grande,periodical,81.71,77.39,76.22820895522388
2020-06-13,Southern,Rio Grande,first class,91.51,91.97916666666667,91.25044776119402
2020-06-13,Southern,Rio Grande,marketing,91.29,90.30083333333333,90.66611940298507
2020-06-13,Southern,Rio Grande,periodical,82.13,78.8425,78.9720895522388
2020-06-20,Southern,Rio Grande,first class,90.8,90.5675,90.33910447761194
2020-06-20,Southern,Rio Grande,marketing,91.48,90.4275,90.69313432835821
2020-06-20,Southern,Rio Grande,periodical,77.38,80.27083333333333,77.99194029850746
2020-06-27,Southern,Rio Grande,first class,89.6,90.52,90.34238805970149
2020-06-27,Southern,Rio Grande,marketing,90,91.5325,91.24179104477612
2020-06-27,Southern,Rio Grande,periodical,71.83,79.395,80.67895522388059
2020-07-01,Southern,Rio Grande,first class,92.3,92.18,91.40492537313433
2020-07-01,Southern,Rio Grande,marketing,91.17,90.07583333333334,89.99686567164179
2020-07-01,Southern,Rio Grande,periodical,83.2,77.7775,78.68358208955223
2020-07-04,Southern,Rio Grande,first class,92.24,90.81833333333333,90.30477611940299
2020-07-04,Southern,Rio Grande,marketing,85.61,87.16083333333333,87.91850746268656
2020-07-04,Southern,Rio Grande,periodical,73.28,75.05499999999999,76.04597014925373
2020-07-11,Southern,Rio Grande,first class,82.66,85.64583333333333,85.64
2020-07-11,Southern,Rio Grande,marketing,69.08,80.55499999999999,83.49074626865672
2020-07-11,Southern,Rio Grande,periodical,74.14,73.40166666666667,73.44537313432836
2020-07-18,Southern,Rio Grande,first class,85.69,83.00416666666666,82.65940298507462
2020-07-18,Southern,Rio Grande,marketing,75,77.80916666666667,81.20328358208955
2020-07-18,Southern,Rio Grande,periodical,68.65,69.81583333333333,71.2423880597015
2020-07-25,Southern,Rio Grande,first class,85.26,85.36166666666666,83.4613432835821
2020-07-25,Southern,Rio Grande,marketing,74.65,81.59083333333334,83.07761194029851
2020-07-25,Southern,Rio Grande,periodical,73.99,69.89083333333333,67.87805970149253
2020-08-01,Southern,Rio Grande,first class,86.58,84.8675,82.64
2020-08-01,Southern,Rio Grande,marketing,79.06,81.69833333333334,80.8176119402985
2020-08-01,Southern,Rio Grande,periodical,69.58,68.9,68.53910447761194
2020-08-08,Southern,Rio Grande,first class,85.21,82.99666666666667,81.42850746268657
2020-08-08,Southern,Rio Grande,marketing,86.08,84.88499999999999,82.4720895522388
2020-08-08,Southern,Rio Grande,periodical,71.05,66.66166666666666,68.86507462686568
2020-08-15,Southern,Rio Grande,first class,88.28,86.35,85.14671641791045
2020-08-15,Southern,Rio Grande,marketing,89.1,86.95,86.32208955223881
2020-08-15,Southern,Rio Grande,periodical,74.77,70.68083333333334,72.42880597014926
2020-08-22,Southern,Rio Grande,first class,89.16,87.95166666666667,87.66373134328359
2020-08-22,Southern,Rio Grande,marketing,93.69,89.22333333333333,89.65507462686567
2020-08-22,Southern,Rio Grande,periodical,77.7,74.56,75.35179104477612
2020-08-29,Southern,Rio Grande,first class,89.54,88.09,87.9558208955224
2020-08-29,Southern,Rio Grande,marketing,94.99,90.27666666666667,89.71492537313434
2020-08-29,Southern,Rio Grande,periodical,90.16,81.20333333333333,77.81626865671642
2020-09-05,Southern,Rio Grande,first class,90.64,89.29583333333333,88.63970149253731
2020-09-05,Southern,Rio Grande,marketing,89.97,86.92083333333333,87.56910447761194
2020-09-05,Southern,Rio Grande,periodical,82.16,77.78916666666666,79.4310447761194
2020-09-12,Southern,Rio Grande,first class,89.48,86.5625,86.31940298507463
2020-09-12,Southern,Rio Grande,marketing,89.83,86.3875,87.01388059701493
2020-09-12,Southern,Rio Grande,periodical,81.04,78.55583333333334,77.99432835820896
2020-09-19,Southern,Rio Grande,first class,88.77,85.0375,84.3179104477612
2020-09-19,Southern,Rio Grande,marketing,91.14,87.95,88.86358208955224
2020-09-19,Southern,Rio Grande,periodical,82.3,80.49166666666666,79.76626865671642
2020-09-26,Southern,Rio Grande,first class,88.1,86.43583333333333,85.99880597014925
2020-09-26,Southern,Rio Grande,marketing,93.35,89.48166666666667,89.72044776119402
2020-09-26,Southern,Rio Grande,periodical,84.17,78.70416666666667,77.87910447761195
2020-10-03,Southern,Rio Grande,first class,89.64,86.08083333333333,86.09283582089552
2020-10-03,Southern,Rio Grande,marketing,94.21,90.1125,89.24208955223881
2020-10-03,Southern,Rio Grande,periodical,89.29,78.755,78.80641791044776
2020-10-10,Southern,Rio Grande,first class,90.46,85.78083333333333,85.7068656716418
2020-10-10,Southern,Rio Grande,marketing,92.87,86.57666666666667,86.79537313432836
2020-10-10,Southern,Rio Grande,periodical,82.25,77.94916666666667,77.79492537313433
2020-10-17,Southern,Rio Grande,first class,85.5,81.90583333333333,81.02850746268656
2020-10-17,Southern,Rio Grande,marketing,90.35,87.96916666666667,87.537761194029855
2020-10-17,Southern,Rio Grande,periodical,79.67,75.16333333333333,74.85313432835821
2020-10-24,Southern,Rio Grande,first class,88.47,83.18583333333333,81.72880597014925
2020-10-24,Southern,Rio Grande,marketing,91.45,87.11083333333333,86.49582089552239
2020-10-24,Southern,Rio Grande,periodical,85.98,79.43166666666667,75.62328358208956
2020-10-31,Southern,Rio Grande,first class,90.07,86.34666666666666,84.71164179104478
2020-10-31,Southern,Rio Grande,marketing,93.18,87.08,84.98910447761195
2020-10-31,Southern,Rio Grande,periodical,84.29,78.16916666666667,76.0223880597015
2020-01-04,Southern,South Florida,first class,91.89,91.99583333333334,91.52223880597015
2020-01-04,Southern,South Florida,marketing,91.07,91.3725,91.10417910447761
2020-01-04,Southern,South Florida,periodical,84.43,84.89666666666666,84.79970149253731
2020-01-11,Southern,South Florida,first class,91.12,91.58666666666667,91.32611940298507
2020-01-11,Southern,South Florida,marketing,88.7,88.33583333333334,88.92641791044777
2020-01-11,Southern,South Florida,periodical,84.9,85.29,84.77776119402985
2020-01-18,Southern,South Florida,first class,93.19,93.6525,92.84149253731343
2020-01-18,Southern,South Florida,marketing,87.56,88.39583333333333,89.35925373134329
2020-01-18,Southern,South Florida,periodical,86.37,86.51166666666667,86.83358208955224
2020-01-25,Southern,South Florida,first class,91.71,91.77833333333334,90.87194029850747
2020-01-25,Southern,South Florida,marketing,88.87,90.46666666666667,91.74611940298507
2020-01-25,Southern,South Florida,periodical,86.17,89.04666666666667,87.02731343283583
2020-02-01,Southern,South Florida,first class,90.94,91.48,90.80268656716417
2020-02-01,Southern,South Florida,marketing,87.46,90.32249999999999,90.1579104477612
2020-02-01,Southern,South Florida,periodical,86.83,85.84666666666666,87.08328358208955
2020-02-08,Southern,South Florida,first class,90.57,92.14166666666667,91.89029850746269
2020-02-08,Southern,South Florida,marketing,89.29,92.0625,91.76835820895522
2020-02-08,Southern,South Florida,periodical,85.75,87.48416666666667,88.17701492537313
2020-02-15,Southern,South Florida,first class,92.49,93.9775,93.73283582089552
2020-02-15,Southern,South Florida,marketing,89.49,91.63833333333334,91.66597014925374
2020-02-15,Southern,South Florida,periodical,86.84,87.6425,88.09074626865672
2020-02-22,Southern,South Florida,first class,92.55,92.48916666666666,92.73044776119403
2020-02-22,Southern,South Florida,marketing,91.78,92.08166666666666,93.13537313432836
2020-02-22,Southern,South Florida,periodical,87.89,86.3225,86.80835820895523
2020-02-29,Southern,South Florida,first class,93.24,93.25,93.05
2020-02-29,Southern,South Florida,marketing,90.24,92.385,91.48925373134328
2020-02-29,Southern,South Florida,periodical,85.82,86.13,85.74104477611941
2020-03-07,Southern,South Florida,first class,92.29,92.5175,92.29373134328358
2020-03-07,Southern,South Florida,marketing,90.49,91.77499999999999,92.01358208955224
2020-03-07,Southern,South Florida,periodical,83.1,85.61916666666667,86.38985074626865
2020-03-14,Southern,South Florida,first class,92.66,91.93666666666667,91.79925373134328
2020-03-14,Southern,South Florida,marketing,91.24,90.26833333333333,91.02089552238806
2020-03-14,Southern,South Florida,periodical,82.91,84.91833333333334,85.62552238805971
2020-03-21,Southern,South Florida,first class,92.65,93.5175,92.48880597014926
2020-03-21,Southern,South Florida,marketing,92,93.13083333333333,91.89955223880597
2020-03-21,Southern,South Florida,periodical,84.78,86.74416666666667,85.31238805970149
2020-03-28,Southern,South Florida,first class,92.42,93.28166666666667,92.28328358208955
2020-03-28,Southern,South Florida,marketing,94,94.72333333333333,92.68477611940298
2020-03-28,Southern,South Florida,periodical,78.1,84.67750000000001,84.20388059701493
2020-04-01,Southern,South Florida,first class,92.73,93.57333333333334,92.44791044776119
2020-04-01,Southern,South Florida,marketing,91.18,91.79916666666666,89.53373134328358
2020-04-01,Southern,South Florida,periodical,86.47,84.855,82.98134328358209
2020-04-04,Southern,South Florida,first class,91.43,92.86166666666666,91.08268656716417
2020-04-04,Southern,South Florida,marketing,93.3,94.24666666666667,88.09537313432836
2020-04-04,Southern,South Florida,periodical,85.13,86.72416666666666,81.46358208955223
2020-04-11,Southern,South Florida,first class,90.58,91.51416666666667,88.87402985074627
2020-04-11,Southern,South Florida,marketing,93.3,93.61916666666667,87.90641791044776
2020-04-11,Southern,South Florida,periodical,81.06,80.02166666666666,76.45507462686567
2020-04-18,Southern,South Florida,first class,91.84,93.03166666666667,90.52313432835821
2020-04-18,Southern,South Florida,marketing,91.88,93.52583333333334,88.38283582089552
2020-04-18,Southern,South Florida,periodical,79.5,86.2225,77.98447761194029
2020-04-25,Southern,South Florida,first class,91.8,92.22333333333333,89.73597014925373
2020-04-25,Southern,South Florida,marketing,89.5,91.86583333333334,87.3144776119403
2020-04-25,Southern,South Florida,periodical,81.66,82.37916666666666,74.06
2020-05-02,Southern,South Florida,first class,91.79,91.68833333333333,89.182089552238807
2020-05-02,Southern,South Florida,marketing,92.27,91.30833333333334,86.49776119402985
2020-05-02,Southern,South Florida,periodical,79.69,78.53833333333334,73.19462686567164
2020-05-09,Southern,South Florida,first class,88.9,90.96583333333334,89.02462686567164
2020-05-09,Southern,South Florida,marketing,90.66,89.72749999999999,87.77477611940299
2020-05-09,Southern,South Florida,periodical,71.32,71.485,69.31626865671642
2020-05-16,Southern,South Florida,first class,90.98,92.17999999999999,90.94850746268656
2020-05-16,Southern,South Florida,marketing,90.61,90.4,89.65597014925373
2020-05-16,Southern,South Florida,periodical,71.75,78.25333333333333,73.81582089552239
2020-05-23,Southern,South Florida,first class,92.11,92.94666666666666,91.81462686567164
2020-05-23,Southern,South Florida,marketing,86.73,89.075,89.30164179104477
2020-05-23,Southern,South Florida,periodical,74.64,79.9625,76.63716417910447
2020-05-30,Southern,South Florida,first class,89.44,91.40416666666667,89.82761194029851
2020-05-30,Southern,South Florida,marketing,90.38,90.705,90.110597014925375
2020-05-30,Southern,South Florida,periodical,80.08,78.88250000000001,76.74104477611941
2020-06-06,Southern,South Florida,first class,90.64,90.92833333333333,90.2844776119403
2020-06-06,Southern,South Florida,marketing,89.18,89.43166666666667,89.28955223880597
2020-06-06,Southern,South Florida,periodical,68.24,77.39,76.22820895522388
2020-06-13,Southern,South Florida,first class,91.65,91.97916666666667,91.25044776119402
2020-06-13,Southern,South Florida,marketing,90.46,90.30083333333333,90.66611940298507
2020-06-13,Southern,South Florida,periodical,86.68,78.8425,78.9720895522388
2020-06-20,Southern,South Florida,first class,89.6,90.5675,90.33910447761194
2020-06-20,Southern,South Florida,marketing,88.62,90.4275,90.69313432835821
2020-06-20,Southern,South Florida,periodical,82.72,80.27083333333333,77.99194029850746
2020-06-27,Southern,South Florida,first class,89.11,90.52,90.34238805970149
2020-06-27,Southern,South Florida,marketing,92.28,91.5325,91.24179104477612
2020-06-27,Southern,South Florida,periodical,80.13,79.395,80.67895522388059
2020-07-01,Southern,South Florida,first class,91.77,92.18,91.40492537313433
2020-07-01,Southern,South Florida,marketing,91.19,90.07583333333334,89.99686567164179
2020-07-01,Southern,South Florida,periodical,77.48,77.7775,78.68358208955223
2020-07-04,Southern,South Florida,first class,90.57,90.81833333333333,90.30477611940299
2020-07-04,Southern,South Florida,marketing,89.04,87.16083333333333,87.91850746268656
2020-07-04,Southern,South Florida,periodical,76.72,75.05499999999999,76.04597014925373
2020-07-11,Southern,South Florida,first class,85.21,85.64583333333333,85.64
2020-07-11,Southern,South Florida,marketing,82.13,80.55499999999999,83.49074626865672
2020-07-11,Southern,South Florida,periodical,70.95,73.40166666666667,73.44537313432836
2020-07-18,Southern,South Florida,first class,77.95,83.00416666666666,82.65940298507462
2020-07-18,Southern,South Florida,marketing,78.42,77.80916666666667,81.20328358208955
2020-07-18,Southern,South Florida,periodical,67.67,69.81583333333333,71.2423880597015
2020-07-25,Southern,South Florida,first class,84.11,85.36166666666666,83.4613432835821
2020-07-25,Southern,South Florida,marketing,81.3,81.59083333333334,83.07761194029851
2020-07-25,Southern,South Florida,periodical,69.12,69.89083333333333,67.87805970149253
2020-08-01,Southern,South Florida,first class,80.16,84.8675,82.64
2020-08-01,Southern,South Florida,marketing,78.38,81.69833333333334,80.8176119402985
2020-08-01,Southern,South Florida,periodical,65.64,68.9,68.53910447761194
2020-08-08,Southern,South Florida,first class,79.67,82.99666666666667,81.42850746268657
2020-08-08,Southern,South Florida,marketing,79.57,84.88499999999999,82.4720895522388
2020-08-08,Southern,South Florida,periodical,71.66,66.66166666666666,68.86507462686568
2020-08-15,Southern,South Florida,first class,80.82,86.35,85.14671641791045
2020-08-15,Southern,South Florida,marketing,79.62,86.95,86.32208955223881
2020-08-15,Southern,South Florida,periodical,68.76,70.68083333333334,72.42880597014926
2020-08-22,Southern,South Florida,first class,85.47,87.95166666666667,87.66373134328359
2020-08-22,Southern,South Florida,marketing,82.99,89.22333333333333,89.65507462686567
2020-08-22,Southern,South Florida,periodical,73.9,74.56,75.35179104477612
2020-08-29,Southern,South Florida,first class,85.03,88.09,87.9558208955224
2020-08-29,Southern,South Florida,marketing,85.49,90.27666666666667,89.71492537313434
2020-08-29,Southern,South Florida,periodical,70.73,81.20333333333333,77.81626865671642
2020-09-05,Southern,South Florida,first class,86.57,89.29583333333333,88.63970149253731
2020-09-05,Southern,South Florida,marketing,85.43,86.92083333333333,87.56910447761194
2020-09-05,Southern,South Florida,periodical,79.44,77.78916666666666,79.4310447761194
2020-09-12,Southern,South Florida,first class,86.93,86.5625,86.31940298507463
2020-09-12,Southern,South Florida,marketing,86.64,86.3875,87.01388059701493
2020-09-12,Southern,South Florida,periodical,74.96,78.55583333333334,77.99432835820896
2020-09-19,Southern,South Florida,first class,84.8,85.0375,84.3179104477612
2020-09-19,Southern,South Florida,marketing,87.57,87.95,88.86358208955224
2020-09-19,Southern,South Florida,periodical,78.93,80.49166666666666,79.76626865671642
2020-09-26,Southern,South Florida,first class,84.38,86.43583333333333,85.99880597014925
2020-09-26,Southern,South Florida,marketing,89.39,89.48166666666667,89.72044776119402
2020-09-26,Southern,South Florida,periodical,65.28,78.70416666666667,77.87910447761195
2020-10-03,Southern,South Florida,first class,82.79,86.08083333333333,86.09283582089552
2020-10-03,Southern,South Florida,marketing,83.81,90.1125,89.24208955223881
2020-10-03,Southern,South Florida,periodical,64.05,78.755,78.80641791044776
2020-10-10,Southern,South Florida,first class,83.47,85.78083333333333,85.7068656716418
2020-10-10,Southern,South Florida,marketing,75.18,86.57666666666667,86.79537313432836
2020-10-10,Southern,South Florida,periodical,65.18,77.94916666666667,77.79492537313433
2020-10-17,Southern,South Florida,first class,78.72,81.90583333333333,81.02850746268656
2020-10-17,Southern,South Florida,marketing,84.01,87.96916666666667,87.537761194029855
2020-10-17,Southern,South Florida,periodical,70.1,75.16333333333333,74.85313432835821
2020-10-24,Southern,South Florida,first class,76.96,83.18583333333333,81.72880597014925
2020-10-24,Southern,South Florida,marketing,84.65,87.11083333333333,86.49582089552239
2020-10-24,Southern,South Florida,periodical,66.25,79.43166666666667,75.62328358208956
2020-10-31,Southern,South Florida,first class,79.87,86.34666666666666,84.71164179104478
2020-10-31,Southern,South Florida,marketing,79.29,87.08,84.98910447761195
2020-10-31,Southern,South Florida,periodical,65.2,78.16916666666667,76.0223880597015
2020-01-04,Southern,Suncoast,first class,90.93,91.99583333333334,91.52223880597015
2020-01-04,Southern,Suncoast,marketing,89.27,91.3725,91.10417910447761
2020-01-04,Southern,Suncoast,periodical,84.1,84.89666666666666,84.79970149253731
2020-01-11,Southern,Suncoast,first class,91.4,91.58666666666667,91.32611940298507
2020-01-11,Southern,Suncoast,marketing,85.89,88.33583333333334,88.92641791044777
2020-01-11,Southern,Suncoast,periodical,84.6,85.29,84.77776119402985
2020-01-18,Southern,Suncoast,first class,93.29,93.6525,92.84149253731343
2020-01-18,Southern,Suncoast,marketing,88.91,88.39583333333333,89.35925373134329
2020-01-18,Southern,Suncoast,periodical,87.98,86.51166666666667,86.83358208955224
2020-01-25,Southern,Suncoast,first class,90.57,91.77833333333334,90.87194029850747
2020-01-25,Southern,Suncoast,marketing,89.67,90.46666666666667,91.74611940298507
2020-01-25,Southern,Suncoast,periodical,87.5,89.04666666666667,87.02731343283583
2020-02-01,Southern,Suncoast,first class,92.54,91.48,90.80268656716417
2020-02-01,Southern,Suncoast,marketing,91.5,90.32249999999999,90.1579104477612
2020-02-01,Southern,Suncoast,periodical,89.27,85.84666666666666,87.08328358208955
2020-02-08,Southern,Suncoast,first class,92.78,92.14166666666667,91.89029850746269
2020-02-08,Southern,Suncoast,marketing,91.89,92.0625,91.76835820895522
2020-02-08,Southern,Suncoast,periodical,90.66,87.48416666666667,88.17701492537313
2020-02-15,Southern,Suncoast,first class,94.29,93.9775,93.73283582089552
2020-02-15,Southern,Suncoast,marketing,92.73,91.63833333333334,91.66597014925374
2020-02-15,Southern,Suncoast,periodical,88.97,87.6425,88.09074626865672
2020-02-22,Southern,Suncoast,first class,93.59,92.48916666666666,92.73044776119403
2020-02-22,Southern,Suncoast,marketing,92.27,92.08166666666666,93.13537313432836
2020-02-22,Southern,Suncoast,periodical,87.65,86.3225,86.80835820895523
2020-02-29,Southern,Suncoast,first class,93.67,93.25,93.05
2020-02-29,Southern,Suncoast,marketing,92.43,92.385,91.48925373134328
2020-02-29,Southern,Suncoast,periodical,89.63,86.13,85.74104477611941
2020-03-07,Southern,Suncoast,first class,92.75,92.5175,92.29373134328358
2020-03-07,Southern,Suncoast,marketing,91.19,91.77499999999999,92.01358208955224
2020-03-07,Southern,Suncoast,periodical,85.61,85.61916666666667,86.38985074626865
2020-03-14,Southern,Suncoast,first class,92.36,91.93666666666667,91.79925373134328
2020-03-14,Southern,Suncoast,marketing,90.79,90.26833333333333,91.02089552238806
2020-03-14,Southern,Suncoast,periodical,88.02,84.91833333333334,85.62552238805971
2020-03-21,Southern,Suncoast,first class,93.47,93.5175,92.48880597014926
2020-03-21,Southern,Suncoast,marketing,92.44,93.13083333333333,91.89955223880597
2020-03-21,Southern,Suncoast,periodical,85.52,86.74416666666667,85.31238805970149
2020-03-28,Southern,Suncoast,first class,92.96,93.28166666666667,92.28328358208955
2020-03-28,Southern,Suncoast,marketing,94.83,94.72333333333333,92.68477611940298
2020-03-28,Southern,Suncoast,periodical,89.79,84.67750000000001,84.20388059701493
2020-04-01,Southern,Suncoast,first class,93.64,93.57333333333334,92.44791044776119
2020-04-01,Southern,Suncoast,marketing,92.5,91.79916666666666,89.53373134328358
2020-04-01,Southern,Suncoast,periodical,83.21,84.855,82.98134328358209
2020-04-04,Southern,Suncoast,first class,92.58,92.86166666666666,91.08268656716417
2020-04-04,Southern,Suncoast,marketing,95.09,94.24666666666667,88.09537313432836
2020-04-04,Southern,Suncoast,periodical,89.82,86.72416666666666,81.46358208955223
2020-04-11,Southern,Suncoast,first class,92.31,91.51416666666667,88.87402985074627
2020-04-11,Southern,Suncoast,marketing,94.08,93.61916666666667,87.90641791044776
2020-04-11,Southern,Suncoast,periodical,80.63,80.02166666666666,76.45507462686567
2020-04-18,Southern,Suncoast,first class,93,93.03166666666667,90.52313432835821
2020-04-18,Southern,Suncoast,marketing,92.42,93.52583333333334,88.38283582089552
2020-04-18,Southern,Suncoast,periodical,87.14,86.2225,77.98447761194029
2020-04-25,Southern,Suncoast,first class,92.65,92.22333333333333,89.73597014925373
2020-04-25,Southern,Suncoast,marketing,91.88,91.86583333333334,87.3144776119403
2020-04-25,Southern,Suncoast,periodical,85.63,82.37916666666666,74.06
2020-05-02,Southern,Suncoast,first class,91.52,91.68833333333333,89.182089552238807
2020-05-02,Southern,Suncoast,marketing,93.63,91.30833333333334,86.49776119402985
2020-05-02,Southern,Suncoast,periodical,85.11,78.53833333333334,73.19462686567164
2020-05-09,Southern,Suncoast,first class,90.24,90.96583333333334,89.02462686567164
2020-05-09,Southern,Suncoast,marketing,90.84,89.72749999999999,87.77477611940299
2020-05-09,Southern,Suncoast,periodical,70.29,71.485,69.31626865671642
2020-05-16,Southern,Suncoast,first class,92.46,92.17999999999999,90.94850746268656
2020-05-16,Southern,Suncoast,marketing,93.5,90.4,89.65597014925373
2020-05-16,Southern,Suncoast,periodical,80.25,78.25333333333333,73.81582089552239
2020-05-23,Southern,Suncoast,first class,93.59,92.94666666666666,91.81462686567164
2020-05-23,Southern,Suncoast,marketing,91.61,89.075,89.30164179104477
2020-05-23,Southern,Suncoast,periodical,83.75,79.9625,76.63716417910447
2020-05-30,Southern,Suncoast,first class,90.66,91.40416666666667,89.82761194029851
2020-05-30,Southern,Suncoast,marketing,91.17,90.705,90.110597014925375
2020-05-30,Southern,Suncoast,periodical,85.01,78.88250000000001,76.74104477611941
2020-06-06,Southern,Suncoast,first class,91.21,90.92833333333333,90.2844776119403
2020-06-06,Southern,Suncoast,marketing,90.04,89.43166666666667,89.28955223880597
2020-06-06,Southern,Suncoast,periodical,85.03,77.39,76.22820895522388
2020-06-13,Southern,Suncoast,first class,92.97,91.97916666666667,91.25044776119402
2020-06-13,Southern,Suncoast,marketing,91.59,90.30083333333333,90.66611940298507
2020-06-13,Southern,Suncoast,periodical,89.06,78.8425,78.9720895522388
2020-06-20,Southern,Suncoast,first class,90.9,90.5675,90.33910447761194
2020-06-20,Southern,Suncoast,marketing,90.3,90.4275,90.69313432835821
2020-06-20,Southern,Suncoast,periodical,82.88,80.27083333333333,77.99194029850746
2020-06-27,Southern,Suncoast,first class,90.56,90.52,90.34238805970149
2020-06-27,Southern,Suncoast,marketing,91.03,91.5325,91.24179104477612
2020-06-27,Southern,Suncoast,periodical,74.17,79.395,80.67895522388059
2020-07-01,Southern,Suncoast,first class,93.04,92.18,91.40492537313433
2020-07-01,Southern,Suncoast,marketing,89.59,90.07583333333334,89.99686567164179
2020-07-01,Southern,Suncoast,periodical,87.07,77.7775,78.68358208955223
2020-07-04,Southern,Suncoast,first class,89.54,90.81833333333333,90.30477611940299
2020-07-04,Southern,Suncoast,marketing,88.91,87.16083333333333,87.91850746268656
2020-07-04,Southern,Suncoast,periodical,83.65,75.05499999999999,76.04597014925373
2020-07-11,Southern,Suncoast,first class,80.09,85.64583333333333,85.64
2020-07-11,Southern,Suncoast,marketing,76.97,80.55499999999999,83.49074626865672
2020-07-11,Southern,Suncoast,periodical,79.92,73.40166666666667,73.44537313432836
2020-07-18,Southern,Suncoast,first class,75.24,83.00416666666666,82.65940298507462
2020-07-18,Southern,Suncoast,marketing,70.29,77.80916666666667,81.20328358208955
2020-07-18,Southern,Suncoast,periodical,72.52,69.81583333333333,71.2423880597015
2020-07-25,Southern,Suncoast,first class,85.11,85.36166666666666,83.4613432835821
2020-07-25,Southern,Suncoast,marketing,76.04,81.59083333333334,83.07761194029851
2020-07-25,Southern,Suncoast,periodical,80.74,69.89083333333333,67.87805970149253
2020-08-01,Southern,Suncoast,first class,85.3,84.8675,82.64
2020-08-01,Southern,Suncoast,marketing,83.34,81.69833333333334,80.8176119402985
2020-08-01,Southern,Suncoast,periodical,75.11,68.9,68.53910447761194
2020-08-08,Southern,Suncoast,first class,85.21,82.99666666666667,81.42850746268657
2020-08-08,Southern,Suncoast,marketing,89.39,84.88499999999999,82.4720895522388
2020-08-08,Southern,Suncoast,periodical,80.11,66.66166666666666,68.86507462686568
2020-08-15,Southern,Suncoast,first class,89.27,86.35,85.14671641791045
2020-08-15,Southern,Suncoast,marketing,89.23,86.95,86.32208955223881
2020-08-15,Southern,Suncoast,periodical,79.03,70.68083333333334,72.42880597014926
2020-08-22,Southern,Suncoast,first class,89.4,87.95166666666667,87.66373134328359
2020-08-22,Southern,Suncoast,marketing,89.63,89.22333333333333,89.65507462686567
2020-08-22,Southern,Suncoast,periodical,80.15,74.56,75.35179104477612
2020-08-29,Southern,Suncoast,first class,89.7,88.09,87.9558208955224
2020-08-29,Southern,Suncoast,marketing,90.17,90.27666666666667,89.71492537313434
2020-08-29,Southern,Suncoast,periodical,82.32,81.20333333333333,77.81626865671642
